"business_id","attributes"
"_DiGwfdiH913E4LURwb2qg","{'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'Alcohol': ""u'none'"", 'Caters': 'True', 'HasTV': 'True', 'GoodForKids': 'True', 'NoiseLevel': ""u'average'"", 'WiFi': ""u'no'"", 'RestaurantsAttire': ""u'casual'"", 'RestaurantsReservations': 'True', 'OutdoorSeating': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '1', 'BikeParking': 'False', 'RestaurantsDelivery': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}""}"
"_DPJ_PHJnXsuhYhsgBA0Xw","{'Alcohol': ""'full_bar'"", 'HasTV': 'True', 'NoiseLevel': ""u'average'"", 'RestaurantsDelivery': 'False', 'RestaurantsAttire': ""'dressy'"", 'BusinessAcceptsCreditCards': 'True', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': True, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsGoodForGroups': 'True', 'BYOBCorkage': ""'no'"", 'Caters': 'False', 'WiFi': ""u'no'"", 'RestaurantsReservations': 'True', 'BikeParking': 'True', 'Smoking': ""u'no'"", 'GoodForKids': 'False', 'HappyHour': 'True', 'GoodForDancing': 'False', 'RestaurantsTableService': 'True', 'OutdoorSeating': 'False', 'RestaurantsPriceRange2': '3', 'RestaurantsTakeOut': 'False', 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': True, 'sunday': False, 'saturday': True}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'CoatCheck': 'True'}"
"_e3rChyednoh47n2cjGv2w","{'GoodForMeal': ""{'dessert': True, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'True', 'HasTV': 'False', 'RestaurantsGoodForGroups': 'True', 'NoiseLevel': ""u'average'"", 'WiFi': ""'free'"", 'RestaurantsAttire': ""'casual'"", 'RestaurantsReservations': 'True', 'OutdoorSeating': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'BikeParking': 'True', 'RestaurantsTableService': 'True', 'RestaurantsDelivery': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsTakeOut': 'True', 'GoodForKids': 'True', 'Alcohol': ""'full_bar'""}"
"_E6j0AVb3lkLBLzvPHInXA","{'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'Alcohol': ""u'none'"", 'Caters': 'False', 'HasTV': 'False', 'RestaurantsGoodForGroups': 'True', 'NoiseLevel': ""u'average'"", 'WiFi': ""'no'"", 'RestaurantsAttire': ""u'casual'"", 'RestaurantsReservations': 'False', 'OutdoorSeating': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '1', 'BikeParking': 'True', 'RestaurantsDelivery': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsTakeOut': 'True', 'GoodForKids': 'True', 'DriveThru': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}""}"
"_eKvk2GoGKb3CoYolHgRlg","{'Alcohol': ""u'none'"", 'HasTV': 'False', 'NoiseLevel': ""u'quiet'"", 'RestaurantsAttire': ""'casual'"", 'BusinessAcceptsCreditCards': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': False, 'casual': True}"", 'RestaurantsGoodForGroups': 'True', 'Caters': 'True', 'WiFi': ""u'free'"", 'RestaurantsReservations': 'False', 'BusinessAcceptsBitcoin': 'False', 'BikeParking': 'False', 'RestaurantsTakeOut': 'True', 'GoodForKids': 'True', 'WheelchairAccessible': 'True', 'DogsAllowed': 'True', 'RestaurantsTableService': 'False', 'OutdoorSeating': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsDelivery': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}""}"
"_iEl9sCLsvXEFHUWPvgsAg","{'RestaurantsTableService': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': True, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'Alcohol': ""u'full_bar'"", 'Caters': 'True', 'HasTV': 'True', 'GoodForKids': 'True', 'NoiseLevel': ""u'average'"", 'WiFi': ""u'free'"", 'RestaurantsAttire': ""'casual'"", 'RestaurantsReservations': 'True', 'OutdoorSeating': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'BikeParking': 'True', 'RestaurantsDelivery': 'False', 'Ambience': ""{'touristy': False, 'hipster': True, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': False, 'casual': True}"", 'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'True', 'WheelchairAccessible': 'True', 'BusinessParking': ""{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}"
"_ikylomPLdTgVtE0xWR_1Q","{'GoodForMeal': ""{'dessert': False, 'latenight': True, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': True}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'False', 'HasTV': 'False', 'GoodForKids': 'True', 'NoiseLevel': ""u'quiet'"", 'WiFi': ""'no'"", 'RestaurantsAttire': ""'casual'"", 'RestaurantsReservations': 'False', 'OutdoorSeating': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '1', 'BikeParking': 'True', 'RestaurantsTableService': 'False', 'RestaurantsDelivery': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'False', 'Alcohol': ""'none'""}"
"_imnJaX4EG_BaoXMCyxFig","{'Alcohol': ""'none'"", 'Caters': 'False', 'HasTV': 'True', 'RestaurantsGoodForGroups': 'False', 'WiFi': ""'free'"", 'RestaurantsAttire': ""u'casual'"", 'RestaurantsReservations': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '1', 'BikeParking': 'False', 'RestaurantsDelivery': 'False', 'RestaurantsTakeOut': 'True', 'GoodForKids': 'True'}"
"_IsmLuyEvcKzcBmbMHCCfg","{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'HasTV': 'True', 'GoodForKids': 'True', 'NoiseLevel': ""u'quiet'"", 'RestaurantsAttire': ""u'casual'"", 'RestaurantsReservations': 'False', 'OutdoorSeating': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '1', 'BikeParking': 'True', 'RestaurantsDelivery': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'True'}"
"_jGyZz4v9dedx_LIdJHulw","{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'True', 'HasTV': 'False', 'RestaurantsGoodForGroups': 'True', 'NoiseLevel': ""u'average'"", 'WiFi': ""u'no'"", 'RestaurantsAttire': ""u'casual'"", 'RestaurantsReservations': 'False', 'OutdoorSeating': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '1', 'BikeParking': 'None', 'RestaurantsDelivery': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsTakeOut': 'True', 'GoodForKids': 'True', 'Alcohol': ""u'none'""}"
"_JZ7hXqOZ_MngjPWFgER0w","{'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'DogsAllowed': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'True', 'HasTV': 'True', 'GoodForKids': 'True', 'NoiseLevel': ""u'average'"", 'WiFi': ""'free'"", 'RestaurantsAttire': ""u'casual'"", 'RestaurantsReservations': 'True', 'OutdoorSeating': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'WheelchairAccessible': 'True', 'BikeParking': 'True', 'RestaurantsDelivery': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': False, 'casual': True}"", 'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'True', 'DriveThru': 'False', 'Alcohol': ""u'full_bar'""}"
"_lD9Y_0OfzZjfz5s-FVwqQ","{'GoodForMeal': ""{'dessert': True, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'True', 'HasTV': 'False', 'GoodForKids': 'True', 'NoiseLevel': ""u'average'"", 'WiFi': ""u'free'"", 'RestaurantsAttire': ""u'casual'"", 'RestaurantsReservations': 'False', 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsTableService': 'True', 'RestaurantsDelivery': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'True', 'RestaurantsGoodForGroups': 'True', 'Alcohol': ""u'none'""}"
"_MEzlid9Zh-iyAWGRDaZQQ","{'GoodForKids': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsReservations': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsDelivery': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'True'}"
"_MFOesFi37QwBKtTspCarw","{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'HasTV': 'True', 'RestaurantsGoodForGroups': 'True', 'NoiseLevel': ""'average'"", 'RestaurantsAttire': ""'casual'"", 'RestaurantsReservations': 'True', 'OutdoorSeating': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsDelivery': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsTakeOut': 'True', 'GoodForKids': 'True', 'Alcohol': ""'none'""}"
"_mg5bYknpZgaWSfjQVmrJQ","{'RestaurantsTableService': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'Alcohol': ""u'full_bar'"", 'Caters': 'True', 'HasTV': 'True', 'GoodForKids': 'True', 'NoiseLevel': ""u'average'"", 'WiFi': ""'no'"", 'RestaurantsAttire': ""u'casual'"", 'RestaurantsReservations': 'True', 'OutdoorSeating': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'BikeParking': 'True', 'RestaurantsDelivery': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}""}"
"_MHUEErH3KW_KvVSOjyYhg","{'RestaurantsTableService': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'Alcohol': ""u'none'"", 'Caters': 'True', 'HasTV': 'False', 'RestaurantsGoodForGroups': 'True', 'NoiseLevel': ""u'average'"", 'WiFi': ""u'no'"", 'RestaurantsAttire': ""'casual'"", 'RestaurantsReservations': 'False', 'OutdoorSeating': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '1', 'BikeParking': 'True', 'RestaurantsDelivery': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsTakeOut': 'True', 'GoodForKids': 'True', 'WheelchairAccessible': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}""}"
"_MI20v3QRDrCVXgpzje-Ag","{'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': True}"", 'Alcohol': ""'none'"", 'Caters': 'True', 'HasTV': 'True', 'RestaurantsGoodForGroups': 'False', 'NoiseLevel': ""u'average'"", 'WiFi': ""'free'"", 'RestaurantsAttire': ""'casual'"", 'RestaurantsReservations': 'False', 'OutdoorSeating': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '1', 'BikeParking': 'True', 'DriveThru': 'False', 'RestaurantsTableService': 'False', 'RestaurantsDelivery': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsTakeOut': 'True', 'GoodForKids': 'True', 'WheelchairAccessible': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}"
"_mqUzNXs_sJ1EJYgYZYszg","{'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': True}"", 'Alcohol': ""u'none'"", 'Caters': 'True', 'HasTV': 'True', 'RestaurantsGoodForGroups': 'False', 'NoiseLevel': ""u'average'"", 'WiFi': ""u'free'"", 'RestaurantsAttire': ""u'casual'"", 'RestaurantsReservations': 'False', 'OutdoorSeating': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '1', 'BikeParking': 'True', 'RestaurantsDelivery': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsTakeOut': 'True', 'GoodForKids': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}""}"
"_MzJncLDDFC7-0QLt1KQcg","{'Alcohol': ""u'full_bar'"", 'HasTV': 'True', 'NoiseLevel': ""'loud'"", 'RestaurantsDelivery': 'False', 'RestaurantsAttire': ""'casual'"", 'BusinessAcceptsCreditCards': 'True', 'Music': ""{'dj': False}"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsGoodForGroups': 'True', 'Caters': 'True', 'WiFi': ""'no'"", 'RestaurantsReservations': 'True', 'BikeParking': 'True', 'RestaurantsTakeOut': 'True', 'GoodForKids': 'True', 'HappyHour': 'True', 'GoodForDancing': 'False', 'RestaurantsTableService': 'True', 'OutdoorSeating': 'True', 'RestaurantsPriceRange2': '2', 'Smoking': ""u'no'"", 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': False, 'wednesday': False, 'thursday': False, 'sunday': True, 'saturday': False}"", 'GoodForMeal': ""{'dessert': True, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'CoatCheck': 'False'}"
"_nB8HNT2IDRhlAoY9TPYew","{'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'True', 'HasTV': 'False', 'GoodForKids': 'True', 'NoiseLevel': ""u'average'"", 'WiFi': ""u'free'"", 'RestaurantsAttire': ""u'casual'"", 'RestaurantsReservations': 'False', 'OutdoorSeating': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'BikeParking': 'True', 'RestaurantsDelivery': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'True', 'Alcohol': ""u'beer_and_wine'""}"
"_O2_jwNT_3FDaSRZ50jvrw","{'Alcohol': ""'none'"", 'HasTV': 'True', 'NoiseLevel': ""'average'"", 'RestaurantsAttire': ""'casual'"", 'BusinessAcceptsCreditCards': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsGoodForGroups': 'True', 'Caters': 'False', 'WiFi': ""u'no'"", 'RestaurantsReservations': 'False', 'BusinessAcceptsBitcoin': 'False', 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'True', 'GoodForKids': 'True', 'WheelchairAccessible': 'True', 'DogsAllowed': 'False', 'BikeParking': 'True', 'OutdoorSeating': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsDelivery': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': True, 'breakfast': True}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}""}"
"_OAtYMzu_oOf2-HGVhrHVQ","{'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'False', 'HasTV': 'True', 'GoodForKids': 'True', 'NoiseLevel': ""'average'"", 'WiFi': ""u'free'"", 'RestaurantsAttire': ""u'casual'"", 'RestaurantsReservations': 'False', 'OutdoorSeating': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'BikeParking': 'False', 'RestaurantsDelivery': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'True', 'Alcohol': ""u'beer_and_wine'""}"
"_pgnoLXisYoa0okcTnOs8Q","{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForKids': 'True', 'RestaurantsAttire': ""'casual'"", 'RestaurantsReservations': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsDelivery': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'True', 'Alcohol': ""u'none'""}"
